Number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Section,Number,Beer,Brewery,Style,Anticipation
59,0.09081846615215333,0.09110677078495462,0.0935613248759141,0.092803295189686,0.09270872551145244,0.08722911137565668,0.09356607513098252,0.0936178149342307,0.09151539641903539,0.09407139704160762,0.09364632636618696,0.08835649626502227,0.09244383728845443,0.09407139704160761,0.09036467337786341,0.09200598191862039,0.09264800190097326,0.09109279012705916,0.08406042769182316,0.09232722087550638,0.09407139704160761,0.08789015508438906,0.09358202958372754,0.09407139704160761,0.08768151041803823,0.09364401319501821,0.09323202321447177,0.09361076320742687,0.09029065701515063,0.0930666581738778,0.09407139704160762,0.08711982301453701,0.09365166930774632,0.09228009223564865,0.09266705281801517,0.09353012266819671,0.08658006501343062,0.092175569519821,0.09407139704160762,0.09276681537709207,0.09373075326219042,0.09407139704160762,0.09407139704160762,0.08075252166965509,0.09175585752460755,0.09351525951499876,0.0933856863413464,0.08997830979897369,0.09354086660635752,0.09257726159200153,0.08748626050354658,0.08891401703851139,0.09058300722411237,0.09332686791836445,0.0792688423899718,0.09232115595204891,0.09280147948033678,0.09052331553297684,0.0,0.09353545962477243,0.08152009639201438,0.08987366066216883,0.09343363573268706,0.09407139704160762,0.0900967907169505,0.08990703079418727,0.09048872106328727,0.09265473252541857,0.09407139704160761,0.08965536140249282,0.09230675609250219,0.09407139704160762,0.0865592111046634,0.0935575620500684,0.09081638332181818,0.09311778951605236,0.08941831297772167,0.09407139704160762,0.09407139704160762,0.09080840771788468,0.0934943172732619,0.09407139704160762,0.09025027848494246,0.09407139704160762,0.09363201382213392,0.09291766191351897,0.09407139704160762,0.09082391890783628,0.09186052423739015,0.09407139704160762,0.08562427941996831,0.09294050257336008,0.08870921386656926,0.09407139704160762,0.09407139704160762,0.09246957906362274,0.09346050064128394,0.09168137112145351,0.09407139704160762,0.09315127926290757,0.09407139704160762,0.09074331651619913,0.09229314362098982,0.0895643148734719,0.09028283489553159,0.09407139704160762,0.09334985347533938,0.08924923258571998,0.09202805379089886,0.09350879380956541,0.08940078841884194,0.09276279304141397,0.09025845772390147,0.09407139704160761,0.09296047017430946,0.09218751523944994,0.09306648569085738,0.07988729035965603,0.09271305202636203,0.09407139704160762,3,59,Elektro Sour Wormhole,Bridge Road Brewers,Sour,9
60,0.09192525350256978,0.09252710902977936,0.0873268572406293,0.09297401279711288,0.09297401279711288,0.0929740127971129,0.0924396968363985,0.09249441462077984,0.09297401279711288,0.09204161018373411,0.08745558719872419,0.09297401279711288,0.092418868482128,0.09218252942009642,0.0924171504361839,0.09192575142959435,0.0929740127971129,0.0903432762190368,0.09297401279711288,0.09237933695663501,0.09069431801787153,0.09157200111022289,0.09034253214659825,0.09184850098993519,0.08867786771418643,0.09252211995954684,0.09297401279711288,0.09248695714400695,0.0929740127971129,0.09090704213806465,0.0929740127971129,0.09194543168823537,0.0925302163939252,0.0912314988588794,0.09161253756586106,0.0893934608592195,0.0929740127971129,0.08807913832809962,0.0921138169239211,0.09297401279711288,0.09181613073684185,0.0929740127971129,0.0929740127971129,0.09255394701629374,0.08966071390089965,0.09130206680300351,0.09224890873289102,0.09236020649768789,0.09137950308937454,0.09018537017970137,0.08487847047623959,0.09166636854292855,0.09024207007203458,0.09297401279711288,0.0929740127971129,0.09244549732255067,0.09254031017026838,0.09256423892749648,0.0924443273260951,0.0,0.09297401279711288,0.09021956277564229,0.09229962491807688,0.09198211959978458,0.0929740127971129,0.090870005959275,0.09144363550705531,0.08841506723143262,0.09297401279711288,0.09192735363045972,0.09126330342363159,0.08968103636791691,0.09094493703892828,0.08833166868956925,0.0929740127971129,0.08931391414430706,0.09227804298969118,0.09151390848832494,0.0929740127971129,0.0924873386372977,0.08962825173459123,0.09297401279711288,0.0917446524143039,0.09206719164612993,0.09165477441039319,0.08792857223535436,0.0929740127971129,0.0929740127971129,0.0918352733045713,0.09213867102591049,0.09230726624635814,0.09044338116005624,0.09217463506159292,0.0929740127971129,0.09185552375183813,0.09147070571072492,0.09113632554023675,0.09297401279711287,0.0929740127971129,0.0912384538485184,0.0929740127971129,0.08806657850820178,0.09101925697713935,0.09180153786155922,0.09214864297082843,0.0929740127971129,0.09050895136303885,0.0929740127971129,0.09122114283768525,0.09237911609436693,0.09004920352636994,0.0905338596385119,0.0924488018311493,0.0920944177856882,0.09194395002253096,0.09233202193111274,0.09191124233932071,0.09223189442374964,0.09165712632375013,0.09297401279711288,3,60,Tha Thiccness Version 2,Squinters Brewing Co,IPA,6
61,0.09019978472993635,0.0908907429850623,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.08677127020942026,0.0933113667576985,0.09331136675769851,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.08784755164117018,0.0933113667576985,0.0933113667576985,0.09028703566810285,0.0933113667576985,0.09331136675769851,0.09331136675769851,0.08374931026891735,0.0933113667576985,0.0933113667576985,0.08787682451462017,0.09331136675769851,0.0933113667576985,0.08769416325608304,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.08969529337575063,0.0933113667576985,0.09331136675769851,0.08765839995089035,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.09331136675769851,0.08615189900211173,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.09331136675769851,0.0933113667576985,0.0933113667576985,0.07152399708213511,0.09331136675769851,0.09331136675769851,0.0933113667576985,0.08997308751915217,0.09331136675769851,0.0933113667576985,0.08752327775963482,0.0933113667576985,0.08997471430726463,0.0933113667576985,0.08163544633351782,0.0933113667576985,0.0933113667576985,0.09109385544896145,0.08086147173081458,0.0933113667576985,0.0,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.09331136675769851,0.08606378617132861,0.09038788652997003,0.0933113667576985,0.0933113667576985,0.09020608700814416,0.09331136675769851,0.0933113667576985,0.08965462363496843,0.09331136675769851,0.09019779369836678,0.09055381717866888,0.08951849960240636,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.08738340122173932,0.08965670328889028,0.09331136675769851,0.09331136675769851,0.09331136675769851,0.0933113667576985,0.09020499716871264,0.0933113667576985,0.0933113667576985,0.08589608625472556,0.0933113667576985,0.08894365028599187,0.09331136675769851,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.09102480402508331,0.09331136675769851,0.08897906645339096,0.09331136675769851,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.0933113667576985,0.09331136675769851,0.0933113667576985,0.08702562417276424,0.0933113667576985,0.0887805111168768,0.0933113667576985,0.0933113667576985,0.09015662735535641,0.0933113667576985,0.09331136675769851,0.0933113667576985,0.0933113667576985,0.08055601318098247,0.0933113667576985,0.0933113667576985,4,61,Carnival Sour,Easy Times Brewing,Sour,8
62,0.09294334562099285,0.09352420056801275,0.09130800615243695,0.09134828595283265,0.09115229479778396,0.09395562078992158,0.0934398278129258,0.09349264256630599,0.0898959897728907,0.09305562883954104,0.09158736762233871,0.09395562078992156,0.09229411311663027,0.09319162336209909,0.093418065964693,0.08963171952814467,0.09102633113734922,0.08743811569022288,0.09395562078992156,0.0921750392017038,0.08976428050110005,0.09008263342657016,0.09141668649721538,0.092869283638341,0.09346358005473031,0.09351938487768935,0.09309881998046017,0.09348544437033887,0.09143308723592716,0.09091294153596549,0.09395562078992158,0.09296281693653288,0.0935271999511123,0.08960791739418665,0.09166176901516573,0.0934031280179425,0.09395562078992156,0.0893503476274586,0.09312531098530308,0.09127270947030412,0.09283804895926419,0.09395562078992156,0.09395562078992156,0.0935501060828495,0.08512878537734732,0.09234208660222655,0.09325568618278819,0.0933631045842402,0.09241678794648606,0.09020691372022852,0.09344905067659152,0.08947352628396203,0.09131982481606213,0.09319564238216409,0.09041938823113413,0.09087433494355489,0.09265927081720375,0.09273110796902552,0.08976305067992134,0.09117208962980239,0.09395562078992156,0.0,0.09330463389212261,0.09299822011811888,0.08761231640513957,0.09192533947718579,0.0904034939644664,0.08804084026915242,0.09395562078992156,0.09178038000215273,0.09106961578892218,0.09077899174208211,0.08866791270511425,0.09226623250469819,0.09395562078992156,0.09298220136598473,0.09328380437775273,0.08435920613477962,0.09395562078992156,0.09348581259927416,0.09072811595609492,0.09395562078992156,0.09276907993628274,0.08951836429394272,0.09268236065811777,0.08784775138036975,0.09395562078992156,0.09395562078992158,0.08949116878144706,0.09314929667729316,0.09076119253751319,0.08918999403868136,0.09318400463850489,0.09395562078992158,0.09287606010261336,0.08915114732019945,0.09218220893724484,0.09395562078992155,0.09395562078992158,0.09035769059904183,0.09395562078992158,0.08426075691226993,0.08765555449904294,0.09282396817813511,0.08811541528045828,0.09395562078992158,0.08761161488741942,0.09067742922752099,0.08675306764794893,0.09338135565539088,0.08964426089075497,0.09067751552207533,0.09344861604709706,0.0931065898632313,0.09181507954322868,0.09203238498491242,0.0891088679353248,0.09039445706109535,0.08749964369001396,0.09048452525801268,4,62,The Nugget,Valley Hops Brewing,IPA Wild,7
63,0.09284900764927047,0.09231795602172128,0.09220805415157075,0.09284900764927045,0.09284900764927045,0.09284900764927047,0.09221402771354441,0.0922790863655456,0.09284900764927045,0.09284900764927047,0.09231493296867527,0.09284900764927045,0.09218926116059811,0.09284900764927045,0.09218721822086652,0.09025105596907226,0.08846294064916278,0.0894150846936383,0.09284900764927045,0.09214225211564177,0.08966269324134998,0.08917790205793752,0.09223409021576014,0.09284900764927045,0.09224328750073958,0.0890314134152468,0.08862913624974954,0.09227021996838393,0.09284900764927047,0.09284900764927045,0.09284900764927047,0.09162601670655655,0.09232165016095009,0.09220627959144108,0.08928536578933516,0.0921688145305359,0.08967339046749497,0.09216902100857957,0.09284900764927045,0.09284900764927045,0.09242106286573555,0.09284900764927047,0.09284900764927047,0.09234986114130445,0.08854645291789674,0.08785234029062829,0.09198712549524715,0.09211950167839579,0.09218232642030665,0.09224308894350888,0.09222538934574699,0.08742811981022988,0.09284900764927047,0.09013295382841509,0.09284900764927047,0.09222092475748926,0.09233364981855116,0.09236209574201364,0.0922195335847556,0.09217552649625374,0.09284900764927045,0.09220568810175282,0.0,0.09284900764927047,0.09284900764927047,0.08851601347785822,0.09220901055809554,0.09284900764927047,0.09284900764927045,0.09003766324259672,0.08914916731859615,0.09284900764927047,0.09043386633158479,0.09220332224659138,0.09284900764927047,0.0916499265827535,0.0920217803913922,0.09284900764927045,0.08999012347150803,0.09227067353946962,0.09212378152594068,0.09284900764927045,0.09284900764927047,0.09284900764927047,0.09000311261671536,0.09284900764927047,0.09284900764927047,0.09284900764927047,0.08790887508620947,0.09284900764927047,0.09205653903323302,0.09142662848183906,0.09189876817562087,0.09284900764927047,0.08904464999003082,0.09284900764927047,0.09208124544092067,0.09284900764927043,0.09284900764927047,0.09284900764927047,0.08747976125937953,0.09284900764927045,0.08877345639280908,0.09145471590343407,0.09284900764927045,0.09284900764927047,0.0836923551388526,0.0902486466353992,0.09211648322817133,0.09214198946568197,0.09284900764927045,0.09231801520028257,0.09222485393256137,0.09284900764927045,0.08613962046161047,0.09208598221017732,0.08894447952422602,0.0919668861746394,0.09229791871023288,0.09284900764927045,4,63,Buck Yeah,Stomping Ground Brewing Co,Eisbock,8
64,0.09184208312061644,0.09284310845802551,0.08918687141882894,0.08942501567450321,0.09284310845802553,0.09284310845802553,0.09284310845802551,0.09045841645363806,0.09284310845802553,0.09195311888684327,0.09284310845802551,0.09284310845802551,0.09053751161250924,0.08860172845924506,0.09284310845802553,0.09284310845802551,0.09284310845802553,0.08850482497283993,0.09284310845802551,0.09284310845802553,0.09284310845802551,0.09198064938244312,0.09193887825688542,0.09284310845802551,0.09284310845802553,0.09284310845802553,0.0892834462396917,0.09284310845802553,0.09284310845802553,0.09195384930396443,0.08413859756339732,0.09284310845802553,0.09284310845802553,0.09284310845802553,0.09200551443682578,0.09046538483265071,0.08281867596139776,0.09284310845802553,0.092022026822492,0.08932545143431381,0.09284310845802553,0.09284310845802553,0.09074787592280965,0.09284310845802553,0.09189679307237596,0.09181518118160163,0.09284310845802551,0.08894080537355606,0.09186262968814067,0.09284310845802553,0.09284310845802553,0.09203854096652589,0.0897834994708454,0.09097099412734304,0.09284310845802553,0.09284310845802553,0.09284310845802551,0.08957112607661931,0.09284310845802553,0.09185261181355683,0.09284310845802551,0.09189704420276706,0.09284310845802553,0.0,0.09284310845802553,0.09189022418025511,0.09190193823458132,0.08795574899034178,0.09045970918956846,0.09184408715518964,0.08613727930197396,0.08915374691330316,0.09284310845802553,0.09284310845802553,0.09284310845802553,0.09284310845802551,0.09284310845802553,0.09284310845802553,0.09042859962377188,0.09284310845802551,0.09284310845802553,0.09284310845802553,0.09166975330667794,0.09197753136946625,0.0890642092659397,0.09182206279315412,0.0878673566583699,0.09284310845802553,0.09284310845802553,0.09204574601027371,0.09284310845802553,0.08987150266742354,0.09284310845802553,0.09284310845802553,0.08920646931849771,0.09284310845802553,0.09171367733370045,0.0928431084580255,0.08564711617710002,0.09284310845802553,0.09018143757196548,0.09193121498997461,0.09284310845802553,0.09284310845802553,0.09205526268612521,0.09284310845802553,0.089025182045978,0.09284310845802553,0.0917656124279495,0.09284310845802551,0.09284310845802551,0.09062282862970367,0.09284310845802553,0.09200351370700771,0.09185992423609689,0.09284310845802551,0.09020558714741905,0.09284310845802551,0.09203287011809547,0.09284310845802553,4,64,Burleigh Black Giraffe Double Shot,Burleigh Brewing,Lager,8
65,0.09378041751014883,0.09378041751014883,0.09152128564409862,0.08540324409899523,0.08682814128561908,0.09378041751014883,0.09378041751014883,0.09177361041466361,0.08938509885545014,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.09190615059221835,0.09043727303061065,0.09378041751014883,0.08345463354976979,0.08650779415531624,0.08959393548756817,0.09378041751014883,0.09177165823301316,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.08459896305358847,0.09054068329761888,0.09378041751014883,0.09378041751014883,0.09206332605407322,0.09378041751014883,0.09378041751014883,0.08139670790695809,0.09160298947443712,0.09216350691825029,0.09378041751014883,0.09378041751014883,0.09147564581669955,0.09222334703388592,0.08038672595479662,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.09160038642714907,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.09205999402809015,0.09204055797346473,0.09034406989426297,0.09174402540851723,0.08479258278246872,0.08818176937937364,0.09165300985535647,0.08536688833635049,0.09239953161975255,0.0898181053484621,0.09378041751014883,0.09378041751014883,0.08744894177088551,0.09378041751014883,0.09378041751014883,0.0,0.09378041751014883,0.09378041751014883,0.0913554404994964,0.08446622071253228,0.08940317690729498,0.0917480536285858,0.09378041751014883,0.091071440800652,0.09378041751014883,0.09378041751014883,0.08988293234824336,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.09216760619649753,0.09378041751014883,0.09055017966086853,0.09378041751014883,0.09378041751014883,0.09378041751014886,0.09180754709316305,0.09378041751014883,0.09378041751014883,0.09186373633467597,0.08657417651471777,0.09378041751014883,0.09378041751014883,0.09378041751014883,0.08198760099874622,0.09378041751014883,0.09103649555903769,0.09378041751014883,0.09378041751014882,0.08382302819328107,0.09220845944282162,0.08963164921718685,0.08803904047154062,0.0917323521905475,0.09378041751014883,0.08723186147027956,0.09378041751014883,0.09378041751014883,0.0902324831111753,0.09129586626040824,0.09378041751014883,0.08294210883998224,0.0922738603482969,0.09378041751014883,0.09378041751014883,0.09188106611250205,0.09161050145449622,0.09378041751014883,0.09378041751014883,0.09221652942569551,0.09378041751014883,4,65,Imperial White Choc & Macadamia Stout,Your Mates Brewing Co,Stout,9
66,0.09177397243202558,0.09216894978064105,0.09188480393021556,0.09390650470162905,0.08907616230564044,0.09162054908080869,0.0928651400569585,0.09128588372504963,0.09390650470162906,0.09300050075150254,0.09303092390451345,0.09198913637181472,0.09282443195995585,0.09313740778941222,0.08975084061906838,0.08948185448100626,0.09390650470162906,0.0866315710805147,0.08751584212289491,0.08988388650775257,0.09390650470162906,0.09011114007166814,0.09196751744288748,0.09390650470162906,0.09092161963996423,0.09143894181323144,0.09390650470162906,0.09295747610170625,0.0889496793041952,0.09300124433503437,0.09390650470162906,0.08987006892626222,0.09304195596269597,0.09285240542638223,0.09211114844785517,0.09279081918738388,0.09140983184679108,0.0927911586458544,0.09307065064277506,0.09390650470162906,0.09320516857627618,0.09390650470162906,0.09390650470162906,0.08978677342369785,0.08555217685766231,0.09170057497602913,0.09249192769148575,0.08807422271260416,0.08980283063477787,0.0929128983858793,0.08894173488183699,0.0900872565068264,0.09272653468825759,0.09390650470162906,0.08990480990501795,0.09287647530666157,0.0915393193023689,0.09231423457326894,0.08974943793222923,0.09178139552256369,0.08661269919799003,0.09187728473546708,0.08952416020671672,0.0929427063821123,0.09390650470162906,0.0,0.09082945027133517,0.09263038066320754,0.09390650470162906,0.09177826786246288,0.09164928240617012,0.09390650470162906,0.0885711702292799,0.09093305399954572,0.09280454470027162,0.09193621107494668,0.09118992490116634,0.09076247774155562,0.09390650470162906,0.09124675866706768,0.08826555318182412,0.09390650470162906,0.0914041991813492,0.08609488050935321,0.09216696946019755,0.09286708162836585,0.09390650470162906,0.09280706585167382,0.0916802493424715,0.09309479725143112,0.0899854344221901,0.08520859430895486,0.0878877838477483,0.09064071496552059,0.09281972487645532,0.09153370530437717,0.0914812138910958,0.0930948562641874,0.09390650470162908,0.09390650470162906,0.09204445408040803,0.09297820199962854,0.08997534357814956,0.09161389469411477,0.093104485406773,0.09390650470162906,0.08893469279379583,0.09084987786910811,0.09159348671686049,0.09274671357203444,0.09390650470162906,0.09303598610588608,0.09288293264244783,0.09305180389175371,0.08758162056652394,0.0926546005262528,0.09182958728167533,0.08803404909589903,0.09217007755569642,0.09390650470162906,4,66,Weekend At Willies,Willie The Boatman,Sour,7
67,0.08721731149226733,0.0921812910120132,0.09199263617635613,0.09345632325898616,0.09345632325898617,0.09120949376352944,0.09294591907044113,0.09299818136780293,0.09345632325898617,0.09256574356036286,0.09302698051457425,0.09157172505124896,0.09292602580568309,0.09270031296537729,0.09186581406274137,0.09345632325898616,0.09345632325898617,0.09094476837303181,0.09020883739213734,0.09288826966705979,0.09153271218789154,0.09021484678887967,0.09205234684984147,0.09345632325898616,0.0910226579823987,0.09302464400620905,0.09345632325898616,0.08667503527007002,0.08966961612301919,0.09256647444084268,0.09345632325898617,0.09050427880851575,0.09303237735646694,0.09293969542139621,0.08988927820811307,0.09290960325532964,0.09100241857763557,0.09290976909294724,0.09042470386577223,0.09345632325898617,0.09311225851593684,0.08203358642800641,0.08516560523642208,0.08778869126699124,0.09146126777181714,0.09185969570792087,0.09276370481339541,0.09170216032542623,0.09193361110807602,0.08885723048330163,0.09095000187432327,0.0922074612010347,0.0922964627849011,0.09345632325898616,0.08702761049635967,0.09295145918359232,0.0910131328642523,0.09228765954879414,0.0898970721487468,0.09191800700883207,0.09052830148953432,0.08992307309187893,0.09281214001403876,0.09250893674743157,0.09345632325898617,0.0903940200198576,0.0,0.09220195551873252,0.09345632325898616,0.09136449052917946,0.0918226960354371,0.09345632325898617,0.09022192601626772,0.09293731997361554,0.09237313768026882,0.09249308597864209,0.09146568926897512,0.09097374840091099,0.09345632325898617,0.09299142283535332,0.09287343576054374,0.09345632325898617,0.09099688335179731,0.09259017154849515,0.09219639225687887,0.09243460489143468,0.09345632325898617,0.09237561569643411,0.0902126169487745,0.0926584297212167,0.08766487327437084,0.09004731540200674,0.09116750434691155,0.09345632325898617,0.09238805814639191,0.09345632325898617,0.09170150121134396,0.09265848772655463,0.09345632325898617,0.09345632325898617,0.09345632325898617,0.0900848282631091,0.09002609950618812,0.09233651290185853,0.086812769898007,0.09345632325898617,0.09272750862468557,0.09255849939531398,0.08485660546753727,0.09288805872613709,0.09345632325898616,0.09302945688410454,0.09295461536675029,0.0926161704312609,0.09247249007470465,0.09284308065595354,0.0924412593653053,0.08547863696532117,0.09043657094737867,0.09002178249675082,4,67,Life Can Be Sweet & Sour,Shark Island Brewing Co,Saison,9
68,0.09243734060218492,0.0937761905755605,0.08940464563235975,0.0937761905755605,0.09377619057556051,0.09377619057556051,0.0937761905755605,0.09377619057556051,0.09221206075246365,0.09258608354011474,0.0886017352959125,0.0937761905755605,0.09229575538848224,0.09276615758331161,0.09377619057556051,0.0897768895067056,0.09377619057556051,0.08960910527979293,0.0937761905755605,0.08747013480317017,0.08784832072203379,0.08874027908861849,0.08958577484891288,0.0908794846793345,0.09377619057556051,0.09377619057556051,0.09264328352577454,0.09377619057556051,0.09377619057556051,0.08823656222606584,0.08843453992302569,0.09377619057556051,0.09377619057556051,0.09069982921773496,0.09136305986861638,0.09377619057556051,0.08945623270609257,0.09051895595642377,0.09267836242091337,0.09377619057556051,0.09173695772715823,0.09377619057556051,0.09377619057556051,0.09377619057556051,0.08938698243015218,0.09240129394895215,0.0937761905755605,0.09377619057556051,0.09246486916138946,0.08643303156583847,0.09377619057556051,0.09145899677397722,0.08664247392515163,0.09277147795606515,0.09241130365140918,0.09377619057556051,0.09262087193095127,0.09268484832490463,0.09236397170957494,0.08917791052580325,0.0937761905755605,0.08787270571041918,0.09377619057556051,0.08883971267790387,0.09135132286511674,0.09250183741541149,0.0925175295865562,0.0,0.0937761905755605,0.09089318006413484,0.08657204445143477,0.08513141682652339,0.09377619057556051,0.09068548318251224,0.09377619057556051,0.08835562159170966,0.09377619057556051,0.09000735377123995,0.09377619057556051,0.0937761905755605,0.08150966119812786,0.09377619057556051,0.0922063703833261,0.09261877841467261,0.08904332703381923,0.08007170069852322,0.09377619057556051,0.09377619057556051,0.09226232730203321,0.09271012098254915,0.09377619057556051,0.09038060988125429,0.09377619057556051,0.09377619057556051,0.0923481780681557,0.08989436037098929,0.09226525456924528,0.09377619057556048,0.08961349563682114,0.08928539482621353,0.09020547588943746,0.08660933011813651,0.08864163004545046,0.09377619057556051,0.08902715432092759,0.09377619057556051,0.08941075730630109,0.0925097993716692,0.09233486623064677,0.0937761905755605,0.0937761905755605,0.08737182494531841,0.09377619057556051,0.09265357260180897,0.09093934920089138,0.09206281374524344,0.09377619057556051,0.0937761905755605,0.0914425285557647,0.09377619057556051,4,68,Fists of Fiori,Heroes and Villains,IPA,8
69,0.09073907471578638,0.0909510195220975,0.09107689466311368,0.08078743665288038,0.08371527038515998,0.09346559259381779,0.09346559259381777,0.08917167992383984,0.09346559259381777,0.09346559259381777,0.09133131644398904,0.09346559259381777,0.09346559259381777,0.09112338127689473,0.09059545973975201,0.09346559259381777,0.09017768240067114,0.09346559259381779,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.09111957465557752,0.09346559259381779,0.09346559259381777,0.09346559259381779,0.08850094546775103,0.09107377014697289,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.09346559259381779,0.09346559259381777,0.08436169253414973,0.09067910670051274,0.09346559259381777,0.09346559259381779,0.07746256451991552,0.09346559259381777,0.0891249423087483,0.0789995145420261,0.09175839938846266,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.09346559259381779,0.09346559259381779,0.08971374143807423,0.09346559259381779,0.09346559259381779,0.09346559259381777,0.09162626870538475,0.09346559259381777,0.08852540445186353,0.08933714048587622,0.09167125982862967,0.09346559259381777,0.08870567742678892,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.09106621337532982,0.08418266395756534,0.09346559259381779,0.09346559259381777,0.09346559259381777,0.0,0.09346559259381777,0.09346559259381779,0.09346559259381777,0.09346559259381777,0.09066613291679013,0.09092590859326732,0.09073752359647938,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.08731694365321523,0.09346559259381777,0.09099566528784889,0.09346559259381777,0.09346559259381779,0.09346559259381779,0.09346559259381779,0.09346559259381777,0.09346559259381779,0.09346559259381777,0.08845012868121863,0.09346559259381777,0.09346559259381777,0.09346559259381777,0.08456496361351834,0.08796565846828562,0.09346559259381777,0.09346559259381777,0.09109034954662806,0.08656979759552773,0.09126639647596917,0.09056285706286558,0.08843268484322792,0.0903375056623248,0.09346559259381777,0.09346559259381777,0.09346559259381779,0.09007188810387744,0.09078975110260333,0.09346559259381777,0.09010558126130822,0.08862151858805326,0.09346559259381777,0.09076055888374525,0.09346559259381777,0.09346559259381779,0.08767534811830785,0.09111930796730218,0.09346559259381777,0.09346559259381777,0.09346559259381777,4,69,Barrel-Aged Raspberry Imperial Stout,Jetty Road Brewery,Stout,10
70,0.09163653194534968,0.09297213791379805,0.0899680760139524,0.09387219427237448,0.09155434146602677,0.09147558993403698,0.09387219427237448,0.09132685326832866,0.09262479112523696,0.0929226845804916,0.09387219427237448,0.09186221731473974,0.09269142871866137,0.09306619463310782,0.08618759488000867,0.09286283502401817,0.0914504836232895,0.08407117098779757,0.0904070221880276,0.09260704451164396,0.09387219427237448,0.09093241664359893,0.092907487430455,0.09387219427237448,0.09180692505336943,0.08962152169532019,0.0869547634577698,0.0882300456197576,0.09253321654069127,0.09183019504744076,0.09177591447273957,0.09179404248249587,0.09209911937130634,0.09387219427237449,0.09194953112305687,0.09387219427237449,0.0816533288288243,0.09387219427237449,0.0929962190890642,0.09387219427237449,0.09387219427237449,0.09387219427237449,0.09387219427237449,0.09044120924663737,0.09286257468085779,0.09277547626561466,0.09387219427237448,0.09263487799557543,0.0928261151227509,0.09278801152358049,0.09174540022856445,0.09005245833302615,0.09263547393120015,0.09105493038154594,0.08853447379923195,0.09387219427237449,0.0929504047230637,0.09216848116109308,0.08946550989789494,0.09281542378701925,0.09074825091960834,0.09169888495780781,0.09102986913620591,0.09286209967968376,0.0894906699503746,0.09174473502278785,0.09177105310235904,0.09098623226904717,0.09387219427237448,0.0,0.08184396227678797,0.09387219427237449,0.0888842473950214,0.09387219427237449,0.09271725950742452,0.09186116565497329,0.09246862285159355,0.09387219427237449,0.091427047932242,0.09387219427237448,0.09387219427237449,0.09387219427237449,0.09124861435460009,0.0880286442456931,0.09103682010924191,0.09152539481445583,0.08828177934393343,0.09271990262200668,0.09266481180366021,0.09057788769980461,0.087499187395811,0.09387219427237449,0.09225916548084877,0.0890103745375814,0.09273317398599952,0.09387219427237449,0.09266714254294901,0.09302159196062212,0.08852542085569012,0.09387219427237449,0.09387219427237449,0.09064259071277929,0.08793874962802761,0.09387219427237449,0.09009854784437202,0.09387219427237449,0.08747412779873696,0.0918941484272473,0.09272257302882364,0.09387219427237448,0.09387219427237448,0.09292237771697179,0.09387219427237449,0.0875526117346489,0.09161302105504023,0.09250599194037243,0.08755435092245865,0.08930589010634164,0.08881369397442389,0.09387219427237449,4,70,Choc Cherry Bomb,Dainton Beer,Sour,9
